Date,Message
2026-08-10T17:34:00.000+03:30,"═══════════════════════════════════════════════════
🔔 HD- (واگرایی مخفی نزولی)
═══════════════════════════════════════════════════
📌 زمان: 1786808326582
📌 نماد: BINANCE:BNBUSDT
📌 تایم‌فریم: 1
📌 کندل فعلی: 844
📌 قیمت بسته شدن: 601.02

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📊 اطلاعات Pivot‌ها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Pivot اول: قیمت 601.71 @ کندل 825
Pivot دوم: قیمت 601.55 @ کندل 841
فاصله: 16 کندل
تغییر قیمت: -+0.03%

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📈 مقادیر اندیکاتورها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
RSI: 42.81 → 56.49 (تغییر: +13.68)
MACD Line: -0.25 → -0.21 (تغییر: +0.04)
MACD Hist: 0 → 0.13 (تغییر: +0.13)

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📋 بررسی شروط (Conditions):
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

✅ شرط ۱ - RSI:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت پایین‌تر آمده و RSI بالاتر رفته

✅ شرط ۲ - MACD Line:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت پایین‌تر آمده و MACD Line بالاتر رفته

✅ شرط ۳ - MACD Histogram:
   وضعیت: ✅ برقرار ✓
   دلیل: هر دو هیستوگرام مثبت هستند و قیمت پایین‌تر آمده و هیستوگرام بالاتر رفته

✅ شرط ۴ - فیبوناچی:
   وضعیت: ❌ برقرار نیست ✗
   جزئیات:
   • شروع فیبو: 601.34
   • پایان فیبو: 601.71
   • سطح ۰.۶۱۸: 601.48 (فاصله: 0.07)
   • سطح ۰.۷۸۶: 601.42 (فاصله: 0.13)
   • تلورانس مجاز: 0.00
   دلیل: قیمت Pivot دوم خارج از محدوده تلورانس سطح فیبوناچی است

✅ شرط ۵ - پرایس اکشن:
   وضعیت: ❌ برقرار نیست ✗
   الگوی کندل: None
   جزئیات کندل:
   • بدنه: 0.13
   • سایه بالایی: 0.05
   • سایه پایینی: 0.02
   • محدوده کل: 0.2
   • نسبت سایه به بدنه: 0.38
   • نسبت به ATR: 0.45x
   دلیل: الگوی کندل تأییدیه تشخیص داده نشد

✅ شرط ۶ - روند مشخص:
   وضعیت: ✅ برقرار ✓
   شیب روند: 0%
   حداقل شیب مورد نیاز: 0.05%
   دلیل: شیب روند (0%) بیشتر از حداقل (0.05%) است

═══════════════════════════════════════════════════
📊 جمع‌بندی:
─────────────────────────────────────────────────
تعداد شروط برقرار: 4/6
═══════════════════════════════════════════════════"
2026-08-10T19:13:00.000+03:30,"═══════════════════════════════════════════════════
🔔 CD+ (واگرایی صعودی کلاسیک)
═══════════════════════════════════════════════════
📌 زمان: 1786808326584
📌 نماد: BINANCE:BNBUSDT
📌 تایم‌فریم: 1
📌 کندل فعلی: 943
📌 قیمت بسته شدن: 600.61

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📊 اطلاعات Pivot‌ها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Pivot اول: قیمت 599.73 @ کندل 926
Pivot دوم: قیمت 599.70 @ کندل 940
فاصله: 14 کندل
تغییر قیمت: -+0.01%

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📈 مقادیر اندیکاتورها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
RSI: 35.16 → 38.91 (تغییر: +3.74)
MACD Line: -0.33 → -0.25 (تغییر: +0.08)
MACD Hist: -0.09 → -0.04 (تغییر: +0.04)

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📋 بررسی شروط (Conditions):
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

✅ شرط ۱ - RSI:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت پایین‌تر آمده و RSI بالاتر رفته

✅ شرط ۲ - MACD Line:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت پایین‌تر آمده و MACD Line بالاتر رفته

✅ شرط ۳ - MACD Histogram:
   وضعیت: ✅ برقرار ✓
   دلیل: هر دو هیستوگرام منفی هستند و قیمت پایین‌تر آمده و هیستوگرام بالاتر رفته

✅ شرط ۴ - فیبوناچی:
   وضعیت: ❌ برقرار نیست ✗
   جزئیات:
   • شروع فیبو: 600.17
   • پایان فیبو: 599.73
   • سطح ۰.۶۱۸: 600.00 (فاصله: 0.30)
   • سطح ۰.۷۸۶: 600.08 (فاصله: 0.38)
   • تلورانس مجاز: 0.00
   دلیل: قیمت Pivot دوم خارج از محدوده تلورانس سطح فیبوناچی است

✅ شرط ۵ - پرایس اکشن:
   وضعیت: ✅ برقرار ✓
   الگوی کندل: Big Green Candle
   جزئیات کندل:
   • بدنه: 0.48
   • سایه بالایی: 0.01
   • سایه پایینی: 0
   • محدوده کل: 0.49
   • نسبت سایه به بدنه: 0.02
   • نسبت به ATR: 1.55x
   دلیل: کندل تأییدیه (Big Green Candle) تشخیص داده شد

✅ شرط ۶ - روند مشخص:
   وضعیت: ✅ برقرار ✓
   شیب روند: 0%
   حداقل شیب مورد نیاز: 0.05%
   دلیل: شیب روند (0%) بیشتر از حداقل (0.05%) است

═══════════════════════════════════════════════════
📊 جمع‌بندی:
─────────────────────────────────────────────────
تعداد شروط برقرار: 5/6
═══════════════════════════════════════════════════"
2026-08-10T23:01:00.000+03:30,"═══════════════════════════════════════════════════
🔔 HD+ (واگرایی مخفی صعودی)
═══════════════════════════════════════════════════
📌 زمان: 1786808326589
📌 نماد: BINANCE:BNBUSDT
📌 تایم‌فریم: 1
📌 کندل فعلی: 1171
📌 قیمت بسته شدن: 600.98

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📊 اطلاعات Pivot‌ها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Pivot اول: قیمت 600.36 @ کندل 1154
Pivot دوم: قیمت 600.58 @ کندل 1168
فاصله: 14 کندل
تغییر قیمت: +0.04%

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📈 مقادیر اندیکاتورها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
RSI: 58.22 → 56.47 (تغییر: -+1.75)
MACD Line: 0.12 → 0.11 (تغییر: -+0.01)
MACD Hist: 0 → -0.01 (تغییر: -+0.01)

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📋 بررسی شروط (Conditions):
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

✅ شرط ۱ - RSI:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و RSI پایین‌تر آمده

✅ شرط ۲ - MACD Line:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و MACD Line پایین‌تر آمده

✅ شرط ۳ - MACD Histogram:
   وضعیت: ✅ برقرار ✓
   دلیل: هر دو هیستوگرام منفی هستند و قیمت بالاتر رفته و هیستوگرام پایین‌تر آمده

✅ شرط ۴ - فیبوناچی:
   وضعیت: ❌ برقرار نیست ✗
   جزئیات:
   • شروع فیبو: 600.53
   • پایان فیبو: 600.36
   • سطح ۰.۶۱۸: 600.47 (فاصله: 0.11)
   • سطح ۰.۷۸۶: 600.49 (فاصله: 0.09)
   • تلورانس مجاز: 0.00
   دلیل: قیمت Pivot دوم خارج از محدوده تلورانس سطح فیبوناچی است

✅ شرط ۵ - پرایس اکشن:
   وضعیت: ❌ برقرار نیست ✗
   الگوی کندل: None
   جزئیات کندل:
   • بدنه: 0.02
   • سایه بالایی: 0
   • سایه پایینی: 0
   • محدوده کل: 0.02
   • نسبت سایه به بدنه: 0
   • نسبت به ATR: 0.17x
   دلیل: الگوی کندل تأییدیه تشخیص داده نشد

✅ شرط ۶ - روند مشخص:
   وضعیت: ✅ برقرار ✓
   شیب روند: 0%
   حداقل شیب مورد نیاز: 0.05%
   دلیل: شیب روند (0%) بیشتر از حداقل (0.05%) است

═══════════════════════════════════════════════════
📊 جمع‌بندی:
─────────────────────────────────────────────────
تعداد شروط برقرار: 4/6
═══════════════════════════════════════════════════"
2026-08-10T23:06:00.000+03:30,"═══════════════════════════════════════════════════
🔔 CD- (واگرایی نزولی کلاسیک)
═══════════════════════════════════════════════════
📌 زمان: 1786808326589
📌 نماد: BINANCE:BNBUSDT
📌 تایم‌فریم: 1
📌 کندل فعلی: 1176
📌 قیمت بسته شدن: 600.65

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📊 اطلاعات Pivot‌ها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Pivot اول: قیمت 600.90 @ کندل 1165
Pivot دوم: قیمت 601.00 @ کندل 1173
فاصله: 8 کندل
تغییر قیمت: +0.02%

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📈 مقادیر اندیکاتورها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
RSI: 65.04 → 57.98 (تغییر: -+7.06)
MACD Line: 0.14 → 0.14 (تغییر: -+0.01)
MACD Hist: 0.02 → 0.01 (تغییر: -+0.01)

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📋 بررسی شروط (Conditions):
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

✅ شرط ۱ - RSI:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و RSI پایین‌تر آمده

✅ شرط ۲ - MACD Line:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و MACD Line پایین‌تر آمده

✅ شرط ۳ - MACD Histogram:
   وضعیت: ✅ برقرار ✓
   دلیل: هر دو هیستوگرام مثبت هستند و قیمت بالاتر رفته و هیستوگرام پایین‌تر آمده

✅ شرط ۴ - فیبوناچی:
   وضعیت: ❌ برقرار نیست ✗
   جزئیات:
   • شروع فیبو: 600.84
   • پایان فیبو: 600.90
   • سطح ۰.۶۱۸: 600.86 (فاصله: 0.14)
   • سطح ۰.۷۸۶: 600.85 (فاصله: 0.15)
   • تلورانس مجاز: 0.00
   دلیل: قیمت Pivot دوم خارج از محدوده تلورانس سطح فیبوناچی است

✅ شرط ۵ - پرایس اکشن:
   وضعیت: ❌ برقرار نیست ✗
   الگوی کندل: None
   جزئیات کندل:
   • بدنه: 0.03
   • سایه بالایی: 0
   • سایه پایینی: 0.01
   • محدوده کل: 0.04
   • نسبت سایه به بدنه: 0
   • نسبت به ATR: 0.36x
   دلیل: الگوی کندل تأییدیه تشخیص داده نشد

✅ شرط ۶ - روند مشخص:
   وضعیت: ✅ برقرار ✓
   شیب روند: 0%
   حداقل شیب مورد نیاز: 0.05%
   دلیل: شیب روند (0%) بیشتر از حداقل (0.05%) است

═══════════════════════════════════════════════════
📊 جمع‌بندی:
─────────────────────────────────────────────────
تعداد شروط برقرار: 4/6
═══════════════════════════════════════════════════"
2026-08-11T04:17:00.000+03:30,"═══════════════════════════════════════════════════
🔔 HD+ (واگرایی مخفی صعودی)
═══════════════════════════════════════════════════
📌 زمان: 1786808326596
📌 نماد: BINANCE:BNBUSDT
📌 تایم‌فریم: 1
📌 کندل فعلی: 1487
📌 قیمت بسته شدن: 599.38

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📊 اطلاعات Pivot‌ها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Pivot اول: قیمت 599.08 @ کندل 1456
Pivot دوم: قیمت 599.15 @ کندل 1484
فاصله: 28 کندل
تغییر قیمت: +0.01%

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📈 مقادیر اندیکاتورها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
RSI: 45.65 → 41.22 (تغییر: -+4.43)
MACD Line: 0.04 → -0.11 (تغییر: -+0.15)
MACD Hist: -0.05 → -0.07 (تغییر: -+0.03)

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📋 بررسی شروط (Conditions):
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

✅ شرط ۱ - RSI:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و RSI پایین‌تر آمده

✅ شرط ۲ - MACD Line:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و MACD Line پایین‌تر آمده

✅ شرط ۳ - MACD Histogram:
   وضعیت: ✅ برقرار ✓
   دلیل: هر دو هیستوگرام منفی هستند و قیمت بالاتر رفته و هیستوگرام پایین‌تر آمده

✅ شرط ۴ - فیبوناچی:
   وضعیت: ❌ برقرار نیست ✗
   جزئیات:
   • شروع فیبو: 600.53
   • پایان فیبو: 599.08
   • سطح ۰.۶۱۸: 599.98 (فاصله: 0.83)
   • سطح ۰.۷۸۶: 600.22 (فاصله: 1.07)
   • تلورانس مجاز: 0.01
   دلیل: قیمت Pivot دوم خارج از محدوده تلورانس سطح فیبوناچی است

✅ شرط ۵ - پرایس اکشن:
   وضعیت: ❌ برقرار نیست ✗
   الگوی کندل: None
   جزئیات کندل:
   • بدنه: 0
   • سایه بالایی: 0
   • سایه پایینی: 0.01
   • محدوده کل: 0.01
✅ شرط ۶ - روند مشخص:
   وضعیت: ✅ برقرار ✓
   شیب روند: 0%
   حداقل شیب مورد نیاز: 0.05%
   دلیل: شیب روند (0%) بیشتر از حداقل (0.05%) است

═══════════════════════════════════════════════════
📊 جمع‌بندی:
─────────────────────────────────────────────────
تعداد شروط برقرار: 4/6
═══════════════════════════════════════════════════"
2026-08-11T11:29:00.000+03:30,"═══════════════════════════════════════════════════
🔔 HD+ (واگرایی مخفی صعودی)
═══════════════════════════════════════════════════
📌 زمان: 1786808326605
📌 نماد: BINANCE:BNBUSDT
📌 تایم‌فریم: 1
📌 کندل فعلی: 1919
📌 قیمت بسته شدن: 602.50

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📊 اطلاعات Pivot‌ها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Pivot اول: قیمت 601.50 @ کندل 1906
Pivot دوم: قیمت 601.51 @ کندل 1916
فاصله: 10 کندل
تغییر قیمت: +0%

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📈 مقادیر اندیکاتورها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
RSI: 71.27 → 57.49 (تغییر: -+13.78)
MACD Line: 0.66 → 0.37 (تغییر: -+0.29)
MACD Hist: -0.01 → -0.13 (تغییر: -+0.12)

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📋 بررسی شروط (Conditions):
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

✅ شرط ۱ - RSI:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و RSI پایین‌تر آمده

✅ شرط ۲ - MACD Line:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و MACD Line پایین‌تر آمده

✅ شرط ۳ - MACD Histogram:
   وضعیت: ✅ برقرار ✓
   دلیل: هر دو هیستوگرام منفی هستند و قیمت بالاتر رفته و هیستوگرام پایین‌تر آمده

✅ شرط ۴ - فیبوناچی:
   وضعیت: ❌ برقرار نیست ✗
   جزئیات:
   • شروع فیبو: 602.01
   • پایان فیبو: 601.50
   • سطح ۰.۶۱۸: 601.82 (فاصله: 0.31)
   • سطح ۰.۷۸۶: 601.90 (فاصله: 0.39)
   • تلورانس مجاز: 0.00
   دلیل: قیمت Pivot دوم خارج از محدوده تلورانس سطح فیبوناچی است

✅ شرط ۵ - پرایس اکشن:
   وضعیت: ❌ برقرار نیست ✗
   الگوی کندل: None
   جزئیات کندل:
   • بدنه: 0.19
   • سایه بالایی: 0
   • سایه پایینی: 0.01
   • محدوده کل: 0.2
   • نسبت سایه به بدنه: 0
   • نسبت به ATR: 0.77x
   دلیل: الگوی کندل تأییدیه تشخیص داده نشد

✅ شرط ۶ - روند مشخص:
   وضعیت: ✅ برقرار ✓
   شیب روند: 0%
   حداقل شیب مورد نیاز: 0.05%
   دلیل: شیب روند (0%) بیشتر از حداقل (0.05%) است

═══════════════════════════════════════════════════
📊 جمع‌بندی:
─────────────────────────────────────────────────
تعداد شروط برقرار: 4/6
═══════════════════════════════════════════════════"
2026-08-11T19:55:00.000+03:30,"═══════════════════════════════════════════════════
🔔 CD- (واگرایی نزولی کلاسیک)
═══════════════════════════════════════════════════
📌 زمان: 1786808326616
📌 نماد: BINANCE:BNBUSDT
📌 تایم‌فریم: 1
📌 کندل فعلی: 2425
📌 قیمت بسته شدن: 610.04

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📊 اطلاعات Pivot‌ها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Pivot اول: قیمت 609.79 @ کندل 2410
Pivot دوم: قیمت 610.14 @ کندل 2422
فاصله: 12 کندل
تغییر قیمت: +0.06%

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📈 مقادیر اندیکاتورها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
RSI: 62.87 → 62.1 (تغییر: -+0.77)
MACD Line: 0.54 → 0.44 (تغییر: -+0.11)
MACD Hist: 0.12 → 0.01 (تغییر: -+0.11)

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📋 بررسی شروط (Conditions):
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

✅ شرط ۱ - RSI:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و RSI پایین‌تر آمده

✅ شرط ۲ - MACD Line:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و MACD Line پایین‌تر آمده

✅ شرط ۳ - MACD Histogram:
   وضعیت: ✅ برقرار ✓
   دلیل: هر دو هیستوگرام مثبت هستند و قیمت بالاتر رفته و هیستوگرام پایین‌تر آمده

✅ شرط ۴ - فیبوناچی:
   وضعیت: ❌ برقرار نیست ✗
   جزئیات:
   • شروع فیبو: 0.00
   • پایان فیبو: 609.79
   • سطح ۰.۶۱۸: 232.94 (فاصله: 377.20)
   • سطح ۰.۷۸۶: 130.50 (فاصله: 479.64)
   • تلورانس مجاز: 3.05
   دلیل: قیمت Pivot دوم خارج از محدوده تلورانس سطح فیبوناچی است

✅ شرط ۵ - پرایس اکشن:
   وضعیت: ✅ برقرار ✓
   الگوی کندل: Hanging Man
   جزئیات کندل:
   • بدنه: 0
   • سایه بالایی: 0
   • سایه پایینی: 0.12
   • محدوده کل: 0.12
✅ شرط ۶ - روند مشخص:
   وضعیت: ✅ برقرار ✓
   شیب روند: 0%
   حداقل شیب مورد نیاز: 0.05%
   دلیل: شیب روند (0%) بیشتر از حداقل (0.05%) است

═══════════════════════════════════════════════════
📊 جمع‌بندی:
─────────────────────────────────────────────────
تعداد شروط برقرار: 5/6
═══════════════════════════════════════════════════"
2026-08-12T12:58:00.000+03:30,"═══════════════════════════════════════════════════
🔔 CD- (واگرایی نزولی کلاسیک)
═══════════════════════════════════════════════════
📌 زمان: 1786808326638
📌 نماد: BINANCE:BNBUSDT
📌 تایم‌فریم: 1
📌 کندل فعلی: 3448
📌 قیمت بسته شدن: 612.18

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📊 اطلاعات Pivot‌ها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Pivot اول: قیمت 612.08 @ کندل 3439
Pivot دوم: قیمت 612.49 @ کندل 3445
فاصله: 6 کندل
تغییر قیمت: +0.07%

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📈 مقادیر اندیکاتورها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
RSI: 71.21 → 67.87 (تغییر: -+3.35)
MACD Line: 0.25 → 0.22 (تغییر: -+0.03)
MACD Hist: 0.05 → 0.02 (تغییر: -+0.03)

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📋 بررسی شروط (Conditions):
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

✅ شرط ۱ - RSI:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و RSI پایین‌تر آمده

✅ شرط ۲ - MACD Line:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت بالاتر رفته و MACD Line پایین‌تر آمده

✅ شرط ۳ - MACD Histogram:
   وضعیت: ✅ برقرار ✓
   دلیل: هر دو هیستوگرام مثبت هستند و قیمت بالاتر رفته و هیستوگرام پایین‌تر آمده

✅ شرط ۴ - فیبوناچی:
   وضعیت: ❌ برقرار نیست ✗
   جزئیات:
   • شروع فیبو: 0.00
   • پایان فیبو: 612.08
   • سطح ۰.۶۱۸: 233.81 (فاصله: 378.68)
   • سطح ۰.۷۸۶: 130.99 (فاصله: 481.50)
   • تلورانس مجاز: 3.06
   دلیل: قیمت Pivot دوم خارج از محدوده تلورانس سطح فیبوناچی است

✅ شرط ۵ - پرایس اکشن:
   وضعیت: ❌ برقرار نیست ✗
   الگوی کندل: None
   جزئیات کندل:
   • بدنه: 0
   • سایه بالایی: 0.1
   • سایه پایینی: 0.07
   • محدوده کل: 0.17
✅ شرط ۶ - روند مشخص:
   وضعیت: ✅ برقرار ✓
   شیب روند: 0%
   حداقل شیب مورد نیاز: 0.05%
   دلیل: شیب روند (0%) بیشتر از حداقل (0.05%) است

═══════════════════════════════════════════════════
📊 جمع‌بندی:
─────────────────────────────────────────────────
تعداد شروط برقرار: 4/6
═══════════════════════════════════════════════════"
2026-08-12T18:40:00.000+03:30,"═══════════════════════════════════════════════════
🔔 HD- (واگرایی مخفی نزولی)
═══════════════════════════════════════════════════
📌 زمان: 1786808326645
📌 نماد: BINANCE:BNBUSDT
📌 تایم‌فریم: 1
📌 کندل فعلی: 3790
📌 قیمت بسته شدن: 610.25

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📊 اطلاعات Pivot‌ها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
Pivot اول: قیمت 611.20 @ کندل 3766
Pivot دوم: قیمت 610.64 @ کندل 3787
فاصله: 21 کندل
تغییر قیمت: -+0.09%

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📈 مقادیر اندیکاتورها:
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
RSI: 47.98 → 51.73 (تغییر: +3.75)
MACD Line: -0.51 → -0.19 (تغییر: +0.32)
MACD Hist: 0.06 → 0.14 (تغییر: +0.08)

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
📋 بررسی شروط (Conditions):
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

✅ شرط ۱ - RSI:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت پایین‌تر آمده و RSI بالاتر رفته

✅ شرط ۲ - MACD Line:
   وضعیت: ✅ برقرار ✓
   دلیل: قیمت پایین‌تر آمده و MACD Line بالاتر رفته

✅ شرط ۳ - MACD Histogram:
   وضعیت: ✅ برقرار ✓
   دلیل: هر دو هیستوگرام مثبت هستند و قیمت پایین‌تر آمده و هیستوگرام بالاتر رفته

✅ شرط ۴ - فیبوناچی:
   وضعیت: ❌ برقرار نیست ✗
   جزئیات:
   • شروع فیبو: 0.00
   • پایان فیبو: 611.20
   • سطح ۰.۶۱۸: 233.48 (فاصله: 377.16)
   • سطح ۰.۷۸۶: 130.80 (فاصله: 479.84)
   • تلورانس مجاز: 3.06
   دلیل: قیمت Pivot دوم خارج از محدوده تلورانس سطح فیبوناچی است

✅ شرط ۵ - پرایس اکشن:
   وضعیت: ❌ برقرار نیست ✗
   الگوی کندل: None
   جزئیات کندل:
   • بدنه: 0.16
   • سایه بالایی: 0.12
   • سایه پایینی: 0.03
   • محدوده کل: 0.31
   • نسبت سایه به بدنه: 0.75
   • نسبت به ATR: 0.84x
   دلیل: الگوی کندل تأییدیه تشخیص داده نشد

✅ شرط ۶ - روند مشخص:
   وضعیت: ✅ برقرار ✓
   شیب روند: 0%
   حداقل شیب مورد نیاز: 0.05%
   دلیل: شیب روند (0%) بیشتر از حداقل (0.05%) است

═══════════════════════════════════════════════════
📊 جمع‌بندی:
─────────────────────────────────────────────────
تعداد شروط برقرار: 4/6
═══════════════════════════════════════════════════"
